partner;marriage;break;divorce;eductaion;work;sep_from_par;child;partner;marriage;break;divorce;eductaion;work;sep_from_par;child;partner marriage;partner break;partner divorce;partner education;partner work;partner separation from parents;partner child;marriage break;marriage divorce;marriage education;marriage work;marriage separation from parents;marriage child;break divorce;break education;break work;break separation from parents;break child;divorce education;divorce work;divorce separation from parents;divorce child;education work;education separation from parents;education child;work separation from parents;work child;separation from parents child;education type;locality;religion;how often;generation;gender
1;0;1;0;1;1;1;0;248;;265;;270;213;443;;<;<;<;<;>;<;<;>;n;>;>;>;n;<;<;>;<;<;>;>;>;n;>;<;<;<;<;<;general;city;yes;never;5g;m
0;1;0;0;1;1;1;1;;265;;;388;277;265;296;>;n;n;>;>;>;>;<;<;<;<;=;<;n;>;>;>;>;>;>;>;>;>;>;>;>;<;<;professional;city;yes;sev_a_year;2g;m
0;0;0;0;1;1;1;0;;;;;235;245;217;;n;n;n;>;>;>;n;n;n;>;>;>;n;n;>;>;>;n;>;>;>;n;<;>;<;>;<;<;professional;city;no;never;9g;m
1;1;0;1;1;1;1;1;521;283;;339;216;220;216;324;>;<;>;>;>;>;>;<;<;>;>;>;<;>;>;>;>;>;>;>;>;>;<;=;<;>;<;<;professional;city;no;never;6g;m
0;1;0;0;1;1;1;1;;222;;;232;210;222;241;>;n;n;>;>;>;>;<;<;<;>;=;<;n;>;>;>;>;>;>;>;>;>;>;<;<;<;<;professional;city;yes;never;9g;m
0;1;0;0;1;1;1;1;;276;;;333;192;240;291;>;n;n;>;>;>;>;<;<;<;>;>;<;n;>;>;>;>;>;>;>;>;>;>;>;<;<;<;professional;city;yes;never;6g;m
1;0;0;0;1;1;1;1;339;;;;343;186;344;357;<;<;<;<;>;<;<;n;n;>;>;>;>;n;>;>;>;>;>;>;>;>;>;<;<;<;<;<;professional;town;yes;sev_a_year;5g;m
0;1;0;0;1;1;1;1;;466;;;389;184;187;271;>;n;n;>;>;>;>;<;<;>;>;>;>;n;>;>;>;>;>;>;>;>;>;>;>;<;<;<;higher;town;no;never;4g;m
0;1;0;0;1;1;1;1;;270;;;183;183;290;281;>;n;n;>;>;>;>;<;<;>;>;<;<;n;>;>;>;>;>;>;>;>;=;<;<;<;<;>;professional;village;yes;never;5g;m
0;1;0;0;1;1;1;1;;258;;;243;243;258;269;>;n;n;>;>;>;>;<;<;>;>;=;<;n;>;>;>;>;>;>;>;>;=;<;<;<;<;<;professional;village;yes;never;3g;m
0;0;0;0;1;1;0;1;;;;;222;222;;311;n;n;n;>;>;n;>;n;n;>;>;n;>;n;>;>;n;>;>;>;n;>;=;<;<;<;<;>;professional;village;yes;never;11g;m
0;1;0;0;1;1;1;1;;275;;;264;359;206;292;>;n;n;>;>;>;>;<;<;>;<;>;<;n;>;>;>;>;>;>;>;>;<;>;<;>;>;<;higher;village;yes;never;9g;m
0;1;0;1;1;1;1;1;;244;;553;411;231;232;271;>;n;>;>;>;>;>;<;<;<;>;>;<;>;>;>;>;>;>;>;>;>;>;>;>;<;<;<;higher;town;yes;never;1g;f
1;1;1;0;1;1;1;1;496;226;501;;209;212;212;238;>;<;<;>;>;>;>;<;<;>;>;>;<;<;>;>;>;>;>;>;>;>;<;<;<;=;<;<;professional;town;yes;sev_a_year;2g;f
1;1;0;0;1;1;1;1;209;254;;;199;211;209;219;<;<;<;>;<;=;<;<;<;>;>;>;>;n;>;>;>;>;>;>;>;>;<;<;<;>;<;<;general;town;yes;once_a_week;9g;f
0;1;0;1;1;1;1;1;;259;;471;506;185;259;294;>;n;>;>;>;>;>;<;<;<;>;=;<;>;>;>;>;>;<;>;>;>;>;>;>;<;<;<;professional;town;yes;sev_a_year;3g;f
0;1;0;0;1;1;1;1;;275;;;201;203;286;293;>;n;n;>;>;>;>;<;<;>;>;<;<;n;>;>;>;>;>;>;>;>;<;<;<;<;<;<;general;town;yes;sev_a_year;3g;m
1;1;1;1;1;1;1;1;289;301;325;325;301;253;243;307;<;<;<;<;>;>;<;<;<;=;>;>;<;=;>;>;>;>;>;>;>;>;>;>;<;>;<;<;professional;town;yes;never;6g;m
1;0;0;0;1;1;1;1;265;;;;271;197;219;381;<;<;<;<;>;>;<;n;n;>;>;>;>;n;>;>;>;>;>;>;>;>;>;>;<;<;<;<;professional;town;yes;sev_a_year;10g;m
1;1;0;1;1;1;1;1;617;252;;478;269;297;237;257;>;<;>;>;>;>;>;<;<;<;<;>;<;>;>;>;>;>;>;>;>;>;<;>;>;>;>;<;professional;town;no;never;5g;f
1;1;1;1;1;1;1;1;379;264;499;379;267;270;210;383;>;<;=;>;>;>;<;<;<;<;<;>;<;>;>;>;>;>;>;>;>;<;<;>;<;>;<;<;higher;city;yes;never;6g;m
0;1;0;0;1;1;1;0;;281;;;256;220;577;;>;n;n;>;>;>;n;<;<;>;>;<;<;n;>;>;>;n;>;>;>;n;>;<;<;<;<;<;professional;city;yes;min_once_a_month;6g;f
1;1;1;1;1;1;1;1;303;304;432;432;291;210;636;408;<;<;<;>;>;<;<;<;<;>;>;<;<;=;>;>;<;>;>;>;<;>;>;<;<;<;<;>;higher;city;yes;sev_a_year;5g;f
0;1;0;0;1;1;1;1;;258;;;305;274;212;329;>;n;n;>;>;>;>;<;<;<;<;>;<;n;>;>;>;>;>;>;>;>;>;>;<;>;<;<;general;city;yes;min_once_a_month;9g;f
1;1;1;1;1;1;1;1;259;261;279;280;276;279;375;393;<;<;<;<;<;<;<;<;<;<;<;<;<;<;>;=;<;<;>;>;<;<;<;<;<;<;<;<;higher;city;yes;sev_a_year;10g;f
0;1;0;1;1;1;1;1;;261;;278;258;265;261;389;>;n;>;>;>;>;>;<;<;>;<;=;<;>;>;>;>;>;>;>;>;<;<;<;<;>;<;<;higher;city;yes;sev_a_year;6g;f
1;1;0;0;1;1;1;0;426;427;;;247;401;202;;<;<;<;>;>;>;<;<;<;>;>;>;<;n;>;>;>;n;>;>;>;n;<;>;<;>;<;<;professional;city;yes;never;5g;m
0;1;0;0;1;1;1;1;;260;;;324;206;232;270;>;n;n;>;>;>;>;<;<;<;>;>;<;n;>;>;>;>;>;>;>;>;>;>;>;<;<;<;general;city;yes;sev_a_year;7g;m
0;1;0;0;1;1;1;1;;251;;;188;201;201;259;>;n;n;>;>;>;>;<;<;>;>;>;<;n;>;>;>;>;>;>;>;>;<;<;<;=;<;<;general;city;yes;sev_a_year;5g;m
1;1;0;1;1;1;1;1;442;311;;436;221;251;245;315;>;<;>;>;>;>;>;<;<;>;>;>;<;>;>;>;>;>;>;>;>;>;<;<;<;>;<;<;general;city;yes;never;5g;m
0;1;0;0;1;1;1;1;;276;;;257;285;213;308;>;n;n;>;>;>;>;<;<;>;<;>;<;n;>;>;>;>;>;>;>;>;<;>;<;>;<;<;professional;city;yes;never;4g;m
0;1;0;0;1;1;1;1;;280;;;227;239;282;297;>;n;n;>;>;>;>;<;<;>;>;<;<;n;>;>;>;>;>;>;>;>;<;<;<;<;<;<;professional;city;yes;never;6g;m
0;1;0;0;1;1;1;1;;274;;;325;207;316;283;>;n;n;>;>;>;>;<;<;<;>;<;<;n;>;>;>;>;>;>;>;>;>;>;>;<;<;>;professional;city;yes;never;5g;m
1;1;1;0;1;1;1;1;280;309;294;;228;252;216;316;<;<;<;>;>;>;<;>;<;>;>;>;<;<;>;>;>;<;>;>;>;>;<;>;<;>;<;<;professional;city;yes;never;10g;m
1;0;0;0;1;1;1;0;223;;;;221;242;223;;<;<;<;>;<;=;<;n;n;>;>;>;n;n;>;>;>;n;>;>;>;n;<;<;<;>;<;<;general;city;yes;never;11g;m
1;1;0;0;1;1;1;1;268;269;;;236;249;274;280;<;<;<;>;>;<;<;<;<;>;>;<;<;n;>;>;>;>;>;>;>;>;<;<;<;<;<;<;general;city;yes;never;6g;m
1;0;0;0;1;1;1;1;268;;;;640;212;266;284;<;<;<;<;>;>;<;n;n;>;>;>;>;n;>;>;>;>;>;>;>;>;>;>;>;<;<;<;higher;city;no;never;5g;m
0;1;0;1;1;1;1;0;;378;;481;253;211;209;;>;n;>;>;>;>;n;<;<;>;>;>;<;>;>;>;>;n;>;>;>;<;>;>;<;>;<;<;general;city;yes;never;2g;m
1;0;0;0;1;1;1;0;275;;;;241;242;218;;<;<;<;>;>;>;<;n;n;>;>;>;n;n;>;>;>;n;>;>;>;n;<;>;<;>;<;<;professional;city;no;never;11g;m
1;1;0;0;1;1;1;1;302;583;;;216;218;224;337;<;<;<;>;>;>;<;<;<;>;>;>;>;n;>;>;>;>;>;>;>;>;<;<;<;<;<;<;professional;city;no;never;6g;m
1;1;1;1;1;1;1;1;340;295;457;308;247;281;247;350;>;<;>;>;>;>;<;<;<;>;>;>;<;>;>;>;>;>;>;>;>;<;<;=;<;>;<;<;general;city;no;never;3g;m
0;0;0;0;1;1;1;1;;;;;233;211;211;234;n;n;n;>;>;>;>;n;n;>;>;>;>;n;>;>;>;>;>;>;>;>;>;>;<;=;<;<;professional;city;yes;sev_a_year;6g;f
1;1;0;0;1;1;1;1;267;269;;;419;215;258;238;<;<;<;<;>;>;>;<;<;<;>;>;>;n;>;>;>;>;>;>;>;>;>;>;>;<;<;>;higher;city;yes;sev_a_year;10g;f
0;1;0;0;1;1;1;1;;258;;;213;216;262;299;>;n;n;>;>;>;>;<;<;>;>;<;<;n;>;>;>;>;>;>;>;>;<;<;<;<;<;<;professional;city;yes;sev_a_year;8g;f
0;1;0;0;1;1;1;1;;336;;;211;216;223;375;>;n;n;>;>;>;>;<;<;>;>;>;<;n;>;>;>;>;>;>;>;>;<;<;<;<;<;<;general;city;yes;never;5g;f
0;0;0;0;1;1;1;1;;;;;257;259;276;286;n;n;n;>;>;>;>;n;n;>;>;>;>;n;>;>;>;>;>;>;>;>;<;<;<;<;<;<;higher;city;yes;never;7g;f
0;1;0;1;1;1;1;1;;423;;509;230;231;269;230;>;n;>;>;>;>;>;<;<;>;>;>;>;>;>;>;>;>;>;>;>;>;<;<;=;<;>;>;professional;city;yes;never;8g;f
0;1;0;0;1;1;1;1;;239;;;239;241;239;248;>;n;n;>;>;>;>;<;<;=;<;=;<;n;>;>;>;>;>;>;>;>;<;=;<;>;<;<;professional;city;yes;min_once_a_month;7g;f
1;1;0;0;1;1;1;1;215;244;;;494;226;250;250;<;<;<;<;<;<;<;<;<;<;>;<;<;n;>;>;>;>;>;>;>;>;>;>;>;<;<;=;professional;city;yes;sev_a_year;6g;f
1;1;0;1;1;1;1;1;343;281;;318;350;222;266;280;>;<;>;<;>;>;>;<;<;<;>;>;>;>;>;>;>;>;<;>;>;>;>;>;>;<;<;<;general;city;yes;sev_a_year;9g;f
0;1;0;1;1;1;1;1;;278;;394;180;197;287;284;>;n;>;>;>;>;>;<;<;>;>;<;<;>;>;>;>;>;>;>;>;>;<;<;<;<;<;>;professional;city;no;never;7g;f
1;1;0;0;1;1;1;1;283;304;;;254;221;217;291;<;<;<;>;>;>;<;<;<;>;>;>;>;n;>;>;>;>;>;>;>;>;>;>;<;>;<;<;professional;city;yes;never;7g;m
1;1;0;0;1;1;1;1;331;357;;;223;209;201;429;<;<;<;>;>;>;<;<;<;>;>;>;<;n;>;>;>;>;>;>;>;>;>;>;<;>;<;<;professional;city;yes;never;7g;m
0;1;0;0;1;1;1;1;;259;;;274;215;289;278;>;n;n;>;>;>;>;<;<;<;>;<;<;n;>;>;>;>;>;>;>;>;>;<;<;<;<;>;professional;city;yes;sev_a_year;8g;m
1;1;0;1;1;1;1;1;642;377;;478;291;212;178;392;>;<;>;>;>;>;>;<;<;>;>;>;<;>;>;>;>;>;>;>;>;>;>;>;<;>;<;<;general;city;yes;sev_a_year;5g;f
1;1;1;0;1;1;1;1;241;253;642;;190;191;213;263;<;<;<;>;>;>;<;<;<;>;>;>;<;<;>;>;>;>;>;>;>;>;<;<;<;<;<;<;professional;city;yes;min_once_a_month;5g;f
0;0;0;0;1;1;1;0;;;;;398;209;398;;n;n;n;>;>;>;n;n;n;>;>;>;n;n;>;>;>;n;>;>;>;n;>;=;<;<;<;<;higher;city;yes;sev_a_year;6g;m
1;1;0;1;1;1;1;1;416;229;;279;367;223;219;254;>;<;>;>;>;>;>;<;<;<;>;>;<;>;>;>;>;>;<;>;>;>;>;>;>;>;<;<;higher;city;yes;never;10g;f
1;1;1;0;1;1;1;1;309;315;404;;212;215;215;312;<;<;<;>;>;>;<;<;<;>;>;>;>;<;>;>;>;>;>;>;>;>;<;<;<;=;<;<;professional;city;yes;never;8g;m
1;1;1;1;1;1;1;1;318;244;357;273;447;261;198;254;>;<;>;<;>;>;>;<;<;<;<;>;<;>;<;>;>;>;<;>;>;>;>;>;>;>;>;<;higher;city;yes;sev_a_year;5g;f
0;1;0;0;1;1;1;1;;232;;;231;234;197;244;>;n;n;>;>;>;>;<;<;>;<;>;<;n;>;>;>;>;>;>;>;>;<;>;<;>;<;<;professional;city;yes;min_once_a_month;7g;m
1;0;1;0;1;1;1;0;294;;331;;284;217;311;;<;<;<;>;>;<;<;>;n;>;>;>;n;<;>;>;>;<;>;>;>;n;>;<;<;<;<;<;professional;city;yes;sev_a_year;10g;f
0;1;0;1;1;1;1;1;;261;;388;266;222;199;227;>;n;>;>;>;>;>;<;<;<;>;>;>;>;>;>;>;>;>;>;>;>;>;>;>;>;<;<;professional;city;yes;sev_a_year;7g;f
1;1;0;1;1;1;1;1;411;252;;395;256;257;400;402;>;<;>;>;>;>;>;<;<;<;<;<;<;>;>;>;>;>;>;>;<;<;<;<;<;<;<;<;general;city;no;never;6g;m
0;1;0;1;1;1;1;1;;257;;298;374;211;208;271;>;n;>;>;>;>;>;<;<;<;>;>;<;>;>;>;>;>;<;>;>;>;>;>;>;>;<;<;general;city;yes;never;9g;m
1;1;0;0;1;1;1;1;331;337;;;210;190;193;346;<;<;<;>;>;>;<;<;<;>;>;>;<;n;>;>;>;>;>;>;>;>;>;>;<;<;<;<;professional;city;yes;sev_a_year;5g;f
0;1;0;0;1;1;1;1;;254;;;223;219;254;291;>;n;n;>;>;>;>;<;<;>;>;=;<;n;>;>;>;>;>;>;>;>;>;<;<;<;<;<;general;city;no;never;9g;f
0;1;0;0;1;1;1;1;;252;;;247;245;220;259;>;n;n;>;>;>;>;<;<;>;>;>;<;n;>;>;>;>;>;>;>;>;>;>;<;>;<;<;professional;city;yes;sev_a_year;7g;f
1;1;1;1;1;1;1;1;282;284;475;581;250;252;203;290;<;<;<;>;>;>;<;<;<;>;>;>;<;<;>;>;>;>;>;>;>;>;<;>;<;>;<;<;professional;city;yes;sev_a_year;5g;f
1;1;1;0;1;1;1;1;622;637;711;;602;213;301;272;<;<;<;>;>;>;>;<;<;>;>;>;>;<;>;>;>;>;>;>;>;>;>;>;>;<;<;>;professional;city;yes;sev_a_year;5g;f
0;0;0;0;1;1;1;1;;;;;375;219;222;224;n;n;n;>;>;>;>;n;n;>;>;>;>;n;>;>;>;>;>;>;>;>;>;>;>;<;<;<;professional;city;yes;min_once_a_month;4g;f
1;0;1;0;1;1;1;1;197;;349;;188;189;280;324;<;<;<;>;>;<;<;>;n;>;>;>;>;<;>;>;>;>;>;>;>;>;<;<;<;<;<;<;professional;city;yes;never;7g;f
0;1;0;0;1;1;1;1;;250;;;256;219;233;255;>;n;n;>;>;>;>;<;<;<;>;>;<;n;>;>;>;>;>;>;>;>;>;>;>;<;<;<;professional;city;yes;sev_a_year;7g;m
1;1;1;1;1;1;1;1;222;251;263;263;407;203;220;250;<;<;<;<;>;>;<;<;<;<;>;>;>;=;<;>;>;>;<;>;>;>;>;>;>;<;<;<;professional;city;yes;never;9g;f
0;1;0;0;1;1;1;1;;269;;;353;215;213;281;>;n;n;>;>;>;>;<;<;<;>;>;<;n;>;>;>;>;>;>;>;>;>;>;>;>;<;<;professional;city;yes;once_a_week;6g;f
1;1;1;1;1;1;1;1;260;262;300;300;449;230;271;344;<;<;<;<;>;<;<;<;<;<;>;<;<;=;<;>;>;<;<;>;>;<;>;>;>;<;<;<;professional;city;yes;sev_a_year;6g;m
0;1;0;0;1;1;1;1;;221;;;224;225;221;232;>;n;n;>;>;>;>;<;<;<;<;=;<;n;>;>;>;>;>;>;>;>;<;>;<;>;<;<;professional;city;yes;sev_a_year;6g;f
1;1;1;1;1;1;1;1;254;284;308;333;465;203;202;209;<;<;<;<;>;>;>;<;<;<;>;>;>;<;<;>;>;>;<;>;>;>;>;>;>;>;<;<;higher;city;yes;never;9g;m
0;1;0;0;1;1;1;1;;308;;;308;213;215;335;>;n;n;>;>;>;>;<;<;=;>;>;<;n;>;>;>;>;>;>;>;>;>;>;<;<;<;<;professional;village;yes;sev_a_year;3g;f
1;1;0;1;1;1;1;1;387;243;;386;248;188;216;265;>;<;>;>;>;>;>;<;<;<;>;>;<;>;>;>;>;>;>;>;>;>;>;>;<;<;<;<;professional;village;yes;never;9g;m
0;0;0;0;1;1;1;1;;;;;211;211;211;307;n;n;n;>;>;>;>;n;n;>;>;>;>;n;>;>;>;>;>;>;>;>;=;=;<;=;<;<;professional;village;yes;sev_a_year;4g;f
1;1;0;0;1;1;1;1;377;389;;;417;214;257;388;<;<;<;<;>;>;<;<;<;<;>;>;>;n;>;>;>;>;>;>;>;>;>;>;>;<;<;<;higher;village;yes;sev_a_year;8g;f
0;0;0;0;1;1;1;1;;;;;329;239;197;373;n;n;n;>;>;>;>;n;n;>;>;>;>;n;>;>;>;>;>;>;>;>;>;>;<;>;<;<;higher;village;yes;min_once_a_month;7g;f
0;0;0;0;1;1;1;1;;;;;445;182;311;263;n;n;n;>;>;>;>;n;n;>;>;>;>;n;>;>;>;>;>;>;>;>;>;>;>;<;<;>;general;village;yes;sev_a_year;4g;f
1;1;0;0;1;1;1;0;433;458;;;353;350;223;;<;<;<;>;>;>;<;<;<;>;>;>;<;n;>;>;>;n;>;>;>;n;>;>;<;>;<;<;professional;village;no;never;3g;m
1;1;0;0;1;1;1;1;280;282;;;241;231;231;350;<;<;<;>;>;>;<;<;<;>;>;>;<;n;>;>;>;>;>;>;>;>;>;>;<;=;<;<;professional;village;no;sev_a_week;7g;f
1;1;0;0;1;1;1;1;272;277;;;373;193;248;289;<;<;<;<;>;>;<;<;<;<;>;>;<;n;>;>;>;>;>;>;>;>;>;>;>;<;<;<;professional;village;yes;sev_a_year;6g;m
1;1;0;0;1;1;1;1;269;276;;;186;195;298;279;<;<;<;>;>;<;<;<;<;>;>;<;<;n;>;>;>;>;>;>;>;>;<;<;<;<;<;>;general;village;no;never;10g;m
1;1;0;0;1;1;1;1;219;225;;;217;209;219;215;<;<;<;>;>;=;>;<;<;>;>;>;>;n;>;>;>;>;>;>;>;>;>;<;>;<;<;>;general;village;no;sev_a_year;11g;f
0;1;0;0;1;1;1;1;;264;;;201;303;264;277;>;n;n;>;>;>;>;<;<;>;<;=;<;n;>;>;>;>;>;>;>;>;<;<;<;>;>;<;professional;village;no;sev_a_year;7g;m
0;1;0;0;1;1;1;1;;276;;;243;245;214;284;>;n;n;>;>;>;>;<;<;>;>;>;<;n;>;>;>;>;>;>;>;>;<;>;<;>;<;<;professional;village;no;never;6g;f
1;0;0;0;1;1;1;1;249;;;;235;262;242;280;<;<;<;>;<;>;<;n;n;>;>;>;>;n;>;>;>;>;>;>;>;>;<;<;<;>;<;<;professional;village;no;never;11g;f
1;0;0;0;1;1;1;1;242;;;;226;218;230;245;<;<;<;>;>;>;<;n;n;>;>;>;>;n;>;>;>;>;>;>;>;>;>;<;<;<;<;<;general;village;no;never;10g;f
1;0;1;0;1;1;1;1;175;;211;;313;215;211;333;<;<;<;<;<;<;<;>;n;>;>;>;>;<;<;<;=;<;>;>;>;>;>;>;<;>;<;<;general;village;no;never;10g;m
1;1;0;0;1;1;1;1;291;298;;;231;232;210;297;<;<;<;>;>;>;<;<;<;>;>;>;>;n;>;>;>;>;>;>;>;>;<;>;<;>;<;<;professional;village;yes;sev_a_year;10g;f
0;1;0;0;1;1;1;1;;322;;;371;264;290;372;>;n;n;>;>;>;>;<;<;<;>;>;<;n;>;>;>;>;>;>;>;>;>;>;<;<;<;<;higher;city;yes;sev_a_year;5g;m
0;1;0;0;1;1;1;1;;271;;;211;214;295;283;>;n;n;>;>;>;>;<;<;>;>;<;<;n;>;>;>;>;>;>;>;>;<;<;<;<;<;>;professional;city;no;never;5g;m
1;1;0;1;1;1;1;1;545;223;;243;230;216;194;235;>;<;>;>;>;>;>;<;<;<;>;>;<;>;>;>;>;>;>;>;>;>;>;>;<;>;<;<;general;city;yes;never;6g;f
1;1;1;1;1;1;1;0;350;311;583;342;197;186;415;;>;<;>;>;>;<;<;<;<;>;>;<;<;>;>;>;>;<;>;>;<;<;>;<;<;<;<;<;general;city;yes;never;1g;f
1;1;1;0;1;1;1;1;326;386;374;;266;218;234;399;<;<;<;>;>;>;<;>;<;>;>;>;<;<;>;>;>;<;>;>;>;>;>;>;<;<;<;<;higher;city;yes;sev_a_year;7g;m
1;1;1;1;1;1;1;1;277;279;382;510;236;228;235;284;<;<;<;>;>;>;<;<;<;>;>;>;<;<;>;>;>;>;>;>;>;>;>;>;<;<;<;<;professional;city;yes;never;7g;m
1;1;0;0;1;1;1;1;316;317;;;276;279;317;325;<;<;<;>;>;<;<;<;<;>;>;=;<;n;>;>;>;>;>;>;>;>;<;<;<;<;<;<;higher;city;yes;sev_a_year;5g;f
0;1;0;1;1;1;1;1;;286;;411;447;252;382;300;>;n;>;>;>;>;>;<;<;<;>;<;<;>;>;>;>;>;<;>;>;>;>;>;>;<;<;>;higher;city;yes;sev_a_year;1g;f
1;1;1;1;1;1;1;1;325;360;337;424;289;219;646;365;<;<;<;>;>;<;<;>;<;>;>;<;<;<;>;>;<;<;>;>;<;>;>;<;<;<;<;>;higher;city;no;never;4g;f
1;0;1;0;1;1;1;1;273;;285;;368;238;587;467;<;<;<;<;>;<;<;>;n;>;>;>;>;<;<;>;<;<;>;>;>;>;>;<;<;<;<;>;higher;city;no;never;4g;f
0;0;0;0;1;1;1;0;;;;;557;211;622;;n;n;n;>;>;>;n;n;n;>;>;>;n;n;>;>;>;n;>;>;>;n;>;<;<;<;<;<;higher;city;no;never;3g;m
1;0;1;0;1;1;1;0;391;;417;;216;216;379;;<;<;<;>;>;>;<;>;n;>;>;>;n;<;>;>;>;<;>;>;>;n;=;<;<;<;<;<;professional;city;no;never;8g;m
1;1;1;1;1;1;1;1;345;353;453;453;297;217;217;374;<;<;<;>;>;>;<;<;<;>;>;>;<;=;>;>;>;>;>;>;>;>;>;>;<;=;<;<;higher;city;yes;sev_a_year;6g;f
1;1;1;1;1;1;1;1;276;286;346;346;240;240;240;287;<;<;<;>;>;>;<;<;<;>;>;>;<;=;>;>;>;>;>;>;>;>;=;=;<;=;<;<;professional;city;yes;sev_a_year;7g;f
0;0;0;0;1;1;1;1;;;;;288;205;205;493;n;n;n;>;>;>;>;n;n;>;>;>;>;n;>;>;>;>;>;>;>;>;>;>;<;=;<;<;professional;city;yes;sev_a_year;7g;f
1;0;1;0;1;1;1;1;266;;289;;217;217;208;339;<;<;<;>;>;>;<;>;n;>;>;>;>;<;>;>;>;<;>;>;>;>;=;>;<;>;<;<;professional;city;yes;min_once_a_month;8g;f
1;0;1;0;1;1;1;0;229;;268;;219;222;217;;<;<;<;>;>;>;<;>;n;>;>;>;n;<;>;>;>;<;>;>;>;n;<;>;<;>;<;<;professional;city;no;never;6g;f
1;1;1;1;1;1;1;1;321;240;325;246;330;226;202;337;>;<;>;<;>;>;<;<;<;<;>;>;<;>;<;>;>;<;<;>;>;<;>;>;<;>;<;<;professional;city;yes;sev_a_year;7g;f
1;1;1;1;1;1;1;1;271;284;314;350;266;270;746;289;<;<;<;>;>;<;<;<;<;>;>;<;<;<;>;>;<;>;>;>;<;>;<;<;<;<;<;>;higher;city;yes;sev_a_year;4g;f
1;1;1;1;1;1;1;1;243;260;367;376;438;224;166;389;<;<;<;<;>;>;<;<;<;<;>;>;<;<;<;>;>;<;<;>;>;<;>;>;>;>;<;<;professional;city;no;never;5g;f
1;1;1;1;1;1;1;1;252;256;332;361;224;224;721;255;<;<;<;>;>;<;<;<;<;>;>;<;>;<;>;>;<;>;>;>;<;>;=;<;<;<;<;>;professional;city;yes;never;4g;f
1;0;1;0;1;1;1;0;273;;281;;277;224;144;;<;<;<;<;>;>;<;>;n;>;>;>;n;<;>;>;>;<;>;>;>;n;>;>;<;>;<;<;higher;city;yes;sev_a_year;11g;f
0;1;0;0;1;1;1;1;;297;;;269;271;212;303;>;n;n;>;>;>;>;<;<;>;>;>;<;n;>;>;>;>;>;>;>;>;<;>;<;>;<;<;higher;city;yes;sev_a_year;5g;f
0;1;0;1;1;1;1;0;;522;;626;232;256;259;;>;n;>;>;>;>;n;<;<;>;>;>;<;>;>;>;>;n;>;>;>;<;<;<;<;<;<;<;professional;city;no;never;5g;m
0;1;0;0;1;1;1;1;;223;;;235;225;222;232;>;n;n;>;>;>;>;<;<;<;<;>;<;n;>;>;>;>;>;>;>;>;>;>;>;>;<;<;professional;city;yes;sev_a_year;3g;f
1;1;1;0;1;1;1;1;231;267;248;;222;223;211;273;<;<;<;>;>;>;<;>;<;>;>;>;<;<;>;>;>;<;>;>;>;>;<;>;<;>;<;<;professional;city;no;sev_a_year;7g;f
1;1;1;1;1;1;1;1;372;331;474;372;210;234;330;268;>;<;=;>;>;>;>;<;<;>;>;>;>;>;>;>;>;>;>;>;>;>;<;<;<;<;<;>;professional;city;no;never;5g;f
1;1;1;0;1;1;1;1;265;335;269;;231;231;218;341;<;<;<;>;>;>;<;>;<;>;>;>;<;<;>;>;>;<;>;>;>;>;=;>;<;>;<;<;general;city;yes;sev_a_year;6g;m
0;1;0;1;1;1;1;1;;331;;413;338;242;752;342;>;n;>;>;>;>;>;<;<;<;>;<;<;>;>;>;>;>;>;>;<;>;>;<;<;<;<;>;professional;city;yes;never;2g;f
0;1;0;0;1;1;1;1;;302;;;275;277;302;308;>;n;n;>;>;>;>;<;<;>;>;=;<;n;>;>;>;>;>;>;>;>;<;<;<;<;<;<;higher;city;no;never;6g;m
0;1;0;0;1;1;1;1;;263;;;215;216;206;269;>;n;n;>;>;>;>;<;<;>;>;>;<;n;>;>;>;>;>;>;>;>;<;>;<;>;<;<;professional;city;yes;sev_a_year;7g;f
1;1;0;0;1;1;1;1;268;326;;;274;267;225;330;<;<;<;<;>;>;<;<;<;>;>;>;<;n;>;>;>;>;>;>;>;>;>;>;<;>;<;<;higher;city;yes;sev_a_year;11g;f
0;1;0;0;1;1;1;1;;232;;;218;182;241;241;>;n;n;>;>;>;>;<;<;>;>;<;<;n;>;>;>;>;>;>;>;>;>;<;<;<;<;=;professional;city;no;never;4g;f
0;1;0;0;1;1;0;1;;221;;;218;208;;232;>;n;n;>;>;n;>;<;<;>;>;<;<;n;>;>;n;>;>;>;n;>;>;<;<;<;<;>;general;city;no;never;6g;f
0;1;0;0;1;1;1;1;;253;;;416;228;253;264;>;n;n;>;>;>;>;<;<;<;>;=;<;n;>;>;>;>;>;>;>;>;>;>;>;<;<;<;professional;city;yes;sev_a_year;4g;f
1;1;1;1;1;1;1;1;261;275;497;497;211;211;272;284;<;<;<;>;>;<;<;<;<;>;>;>;<;=;>;>;>;>;>;>;>;>;=;<;<;<;<;<;professional;city;yes;never;7g;m
0;1;0;0;1;1;1;1;;260;;;380;238;570;284;>;n;n;>;>;>;>;<;<;<;>;<;<;n;>;>;>;>;>;>;>;>;>;<;>;<;<;>;general;city;no;never;6g;f
0;0;0;0;1;1;0;1;;;;;281;225;;280;n;n;n;>;>;n;>;n;n;>;>;n;>;n;>;>;n;>;>;>;n;>;>;<;>;<;<;>;higher;city;yes;never;10g;f
1;1;0;0;1;1;1;1;313;390;;;386;294;306;394;<;<;<;<;>;>;<;<;<;>;>;>;<;n;>;>;>;>;>;>;>;>;>;>;<;<;<;<;higher;city;yes;never;10g;m
